plataforma;link_anuncio;titulo;preco;vendedor;avaliacao_nota;avaliacao_numero;descricao
magalu;https://www.magazineluiza.com.br/notebook-dell-inspiron-15-i15-i120k-a35p-intel-core-i5-16gb-ram-ssd-1tb-156-full-hd-windows-11-12mb-210-bnfn/p/238592100/in/nodl/;"Notebook Dell Inspiron 15 I15-I120K-A35P Intel Core i5 16GB RAM SSD 1TB 15,6"" Full HD Windows 11 12MB 210-BNFN";4072.47;Magazine Luiza;4.8;307.0;"Informações do Produto Notebook Dell Inspiron 15 I15-I120K-A35P Intel Core i5 16GB RAM SSD 1TB 15,6"" Full HD Windows 11 12MB 210-BNFN O notebook Dell Inspiron 15 I15-I120K-A35P (210-BNFN) oferece uma experiência imersiva em tela Full HD com bordas mais finas. Ele é equipado com processador Intel Core i5 1235U de 12ª geração (10-core) que possui uma capacidade de resposta incrível e permite a realização de tarefas simultâneas de forma tranquila e sem problemas. Pensado para o dia a dia, alterne entre aplicativos abertos em configurações utilizando a memória RAM de 16GB. O SSD de 1TB proporciona maior tempo de bateria e performance mais silenciosa e rápida. A tela WVA de 15,6"" com resolução Full HD (1920x1080), antirreflexo de alta definição com três lados de bordas finas, oferece uma imagem clara e brilhante que é agradável aos olhos com a solução de software ComfortView (reduz a emissão de luz azul). O sistema operacional é o Windows 11. A dobradiça eleva o seu dispositivo a um ângulo ergonômico, o que proporciona uma experiência de digitação mais confortável. Fácil de levar com você para todos os lugares, ainda conta com uma bateria otimizada de 41Whr para ainda mais liberdade."
magalu;https://www.magazineluiza.com.br/notebook-dell-inspiron-16-plus-intel-core-ultra-7-1tb-ssd-16gb-ram-16-nvidia-rtx-4050-6gb-windows-11-i16-u7155h-a10/p/238976600/in/nodl/;"Notebook Dell Inspiron 16 Plus Intel Core Ultra 7 1TB SSD 16GB RAM 16"" NVIDIA RTX 4050 6GB Windows 11 I16-U7155H-A10";10399.0;Magazine Luiza;5.0;3.0;"Informações do Produto Notebook Dell Inspiron 16 Plus Intel Core Ultra 7 1TB SSD 16GB RAM 16"" NVIDIA RTX 4050 6GB Windows 11 I16-U7155H-A10 Dê autonomia à sua imaginação com o notebook gamer Dell Inspiron 16 Plus I16-U7155H-A10 equipado com o processador Intel Core Ultra 7 155H, placa de vídeo dedicada NVIDIA GeForce RTX 4050 GDDR6 com 6GB de memória e tela antirreflexo de 16"" com resolução QHD+ (2560x1600). Ele é equipado com armazenamento SSD de 1TB, 16GB de Memória RAM e sistema operacional Windows 11. Para aqueles que desejam recursos gráficos adicionais, a placa gráfica dedicada dá um impulso aos projetos criativos. Não importa se você está trabalhando, colaborando, criando ou jogando, o processador disponibiliza um mecanismo dedicado para ajudar a desbloquear as possibilidades da IA no PC, o próximo nível em uma experiência gráfica envolvente e processamento de alto desempenho e baixo consumo de energia, para que você possa ter um desempenho confiável por mais tempo e enquanto em deslocamento. Mantenha seus projetos aonde quer que você esteja com uma bateria de alta capacidade de até 90Wh. Quando você precisa recarregar, o ExpressCharge carrega rapidamente até 80% da energia da bateria em apenas 60 minutos."
magalu;https://www.magazineluiza.com.br/notebook-dell-inspiron-14-2in1-i1300-a30-intel-core-i5-16gb-ram-512gb-ssd-touch-screen-14-full-hd-windows-11-2in1-i1300-a30/p/238976400/in/nodl/;"Notebook Dell Inspiron 14 2IN1-I1300-A30 Intel Core i5 16GB RAM 512GB SSD Touch Screen 14"" Full HD+ Windows 11 2IN1-I1300-A30";5849.1;Magazine Luiza;5.0;3.0;"Informações do Produto Notebook Dell Inspiron 14 2IN1-I1300-A30 Intel Core i5 16GB RAM 512GB SSD Touch Screen 14"" Full HD+ Windows 11 2IN1-I1300-A30 A portabilidade se junta à versatilidade com o notebook 2 em 1 Dell Inspiron 14 2IN1-I1300-A30 (210-BNZR) de 14"" com resolução Full HD+ (1920x1200) e vários modos de visualização, desenvolvido com processadores Intel Core i5-1334U de 13ª geração e memória RAM DDR5. Ele é equipado com 16GB de memória RAM, SSD de 512GB e Sistema Operacional Windows 11. A tela dele é Touch Screen. Independentemente da atividade, a dobradiça de 360° oferece a flexibilidade para realizar suas tarefas, seja nos modos tablet, tenda, suporte ou notebook. Graças ao design fino é fácil, leve seu notebook onde quiser. Quando precisar recarregar, o ExpressCharge carregará rapidamente até 80% da bateria em apenas 60 minutos, para que seu dia não pare. Aproveite vídeos com qualidade aprimorada com uma webcam FHD, enquanto os dois microfones e a solução de redução de ruídos por IA permitem que você seja ouvido com clareza. O Inspiron agora está pronto para os negócios, com produtos que passaram por testes de nível militar para maior confiabilidade e um módulo de plataforma confiável integrado e fácil de usar para proteger seus dados. Conecte todos os seus dispositivos pessoais e profissionais com uma variedade de opções. Inclui Microsoft Office Trial, versão para experimentação, válida por 30 dias."
magalu;https://www.magazineluiza.com.br/notebook-dell-inspiron-15-intel-core-i3-8gb-ram-ssd-256gb-windows-11-156-i15-i120k-a10p/p/238005900/in/nodl/;Notebook Dell Inspiron 15 Intel Core i3 8GB RAM - SSD 256GB Windows 11 15,6” I15-I120K-A10P;2969.0;Magazine Luiza;4.7;244.0;"Informações do Produto Notebook Dell Inspiron 15 Intel Core i3 8GB RAM Tenha uma experiência imersiva em tela Full HD com bordas mais finas. A Dell apresenta o Notebook Inspiron 15 I15-I120K-A10P. Ele é equipado com processador Intel Core i3 1215U de 12ª geração, que possui uma capacidade de resposta incrível e permite a realização de tarefas simultâneas de forma tranquila e sem problemas. Pensado para uso diário, ele ainda tem 8GB de memória RAM, onde você pode alternar entre aplicativos abertos. O SSD de 256GB ainda proporciona maior tempo de bateria e performance mais silenciosa e rápida. A tela WVA de 15,6"" com resolução Full HD (1920x1080), tem antirreflexo de alta definição com três lados de bordas finas, oferece uma imagem clara e brilhante que é agradável aos olhos com a solução de software ComfortView, que reduz a emissão de luz azul. Fácil de levar para todos os lugares, ainda conta com uma bateria otimizada de 41Whr para ainda mais liberdade. Este modelo acompanha o sistema operacional Windows 11 para uma experiência completa e Microsoft Office Trial – Versão para experimentação, válida por 30 dias."
magalu;https://www.magazineluiza.com.br/kit-cartucho-de-tinta-hp-662-preto-original-cartucho-de-tinta-hp-662-colorido/p/229880800/in/ctdt/;Kit Cartucho de Tinta HP 662 Preto - Original + Cartucho de Tinta HP 662 Colorido;100.79;Magazine Luiza;4.4;15.0;Informações do Produto Selecione um dos itens abaixo para visualizar suas especificações: CARTUCHO DE TINTA HP 662 COLORIDO ORIGINAL CARTUCHO DE TINTA HP 662 PRETO - ORIGINAL Cartucho de Tinta HP 662 Colorido Original Tenha a qualidade da HP que você conhece! Produza documentos, relatórios e fotos em cores vivas, mantendo baixos os custos de impressão, usando cartuchos de tinta HP originais. Ideal para as impressoras Multifuncional HP Deskjet Ink Advantage, este cartucho utiliza a tecnologia proprietária comprovada de tinta com corante para imprimir documentos em cores excepcionais por menos, tudo isso com destaque ecológico: até 70% de material reciclado em 662 corpos de cartucho, e é reciclável com Planet Partners. Cartucho de tinta, Imprima texto nítido e cores intensas com os cartuchos de tinta originais HP projetados para oferecer impressões de qualidade em casa, na escola e em pequenas empresas. Cartucho de tinta, Imprima texto nítido e cores intensas com os cartuchos de tinta originais HP projetados para oferecer impressões de qualidade em casa, na escola e em pequenas empresas. Com cartuchos muito baratos, obtenha tinta HP original por um preço acessível.
magalu;https://www.magazineluiza.com.br/cartucho-hp-664-colorido-original-f6v28ab-para-hp-deskjet-2136-2676-3776-5076-5276/p/cjf8c6ae66/in/ctdt/;Cartucho HP 664 Colorido Original (F6V28AB) Para HP Deskjet 2136, 2676, 3776, 5076, 5276;54.72;Magazine Luiza;4.7;3025.0;Informações do Produto Cartucho HP 664 Colorido Original (F6V28AB) Para HP Deskjet 2136, 2676, 3776, 5076, 5276 Cartucho HP 664 Colorido Original (F6V28AB) Obtenha a qualidade da HP que você conhece e confia. Imprima documentos todos os dias com texto e imagens nítidas e os custos de impressão acessíveis com os cartuchos originais HP Imprima bordas perfeitas em textos e em gráficos, usando Cartuchos Originais HP. Qualidade impressionante de texto e imagens para desfrutar de documentos e fotos Média baseada em ISO / IEC 24711 ou na metodologia de teste HP e impressão contínua. O desempenho real varia consideravelmente com base no conteúdo das páginas impressas e outros fatores. Impressões que funcionam todas as vezes. Cartuchos projetados para alto rendimento. Impressões resistentes à água e que não desbotam com o tempo Cores mais vibrantes e nítidas. Com Tecnologia anti curvas Fotos e documentos que duram mais de 50 anos sem perder a cor e a qualidade. Resultados superiores da primeira à última página, sem obstruções ou impressões com bandas. Impressão sustentável, os cartuchos HP originais são feitos com até 50% de material reciclado.
magalu;https://www.magazineluiza.com.br/cartucho-hp-664-xl-preto-original-2136-2676-3776-5076-5276/p/aee2c3e07d/in/ctdt/;Cartucho Hp 664 Xl Preto Original 2136 2676 3776 5076 5276;115.33;Magazine Luiza;4.5;11.0;Informações do Produto Cartucho Hp 664 Xl Preto Original 2136 2676 3776 5076 5276 Cartucho Original Hp 664 Black XL Alto rendimento.Compatibilidade: HP Deskjet Ink Advantage 2136, HP Deskjet Ink Advantage 2676, HP Deskjet Ink Advantage 3776, HP DeskJet Ink Advantage 5076, HP DeskJet Ink Advantage 5276Cor: PretoTipo de Desempenho: XLInformações Legais:Marcas e Modelos são citados apenas para melhor compreensão dos clientes e como referência técnica para utilização correta dos produtos. Decorre de necessidade legal, além de ser previsto em lei que não pode haver impedimento para tal, conforme o Art. 31 do Código de Defesa do Consumidor (Lei no. 8.078/90) e Art. 132, inciso II, da Lei da Propriedade Industrial (no. 9.279/96), que são leis federais e seguem transcritos tais dispositivos:Art. 31 do CDC (Lei no. 8.078/90): “A oferta e apresentação de produtos e serviços devem assegurar informações corretas, claras, precisas, ostensivas e em língua portuguesa sobre suas características, qualidade, quantidade, composição, preço, garantia, prazos de validade e origem, entre outros dados, bem como sobre os riscos que apresentem à saúde e segurança dos consumidores.”Art. 132, inciso II da LPI (no. 9.279/96): O titular da marca não poderá: (...) II- impedir que fabricantes de acessórios utilizem a marca para indicar a destinação do produto, desde que obedecidas ás práticas leais de concorrência”.The brands cited in the ad belong to their respective manufacturers. Only mentioned as references for the correct use of the product, as Article 31 of the Act: 8078 of 11.09.1990.Rendimento médio informado conforme Norma ISO/IEC 19752.Imagens meramente ilustrativas.
magalu;https://www.magazineluiza.com.br/tinta-para-hp-4515-662-cz104ab-cyan-250ml-linha-platinum-toner-vale/p/hb088ekh79/in/ctdt/;Tinta Para HP 4515 662 - CZ104AB Cyan 250ml Linha Platinum - Toner Vale;35.06;Magazine Luiza;;;Informações do Produto Tinta Para HP 4515 662 - CZ104AB Cyan 250ml Linha Platinum Todos nós sabemos o quanto é difícil escolher a Tinta certa para nossa impressora em um mercado onde está inflamado de tintas sem qualidade que entopem ou ressecam os cartuchos, porém a Toner Vale Formula a mais de 20 anos a melhor Garrafa de Tinta para impressora, sendo produzidas para cada fabricante e modelo de impressora respeitando suas especificações, características e em especial seus bicos ejetores, para atingir a melhor qualidade nas impressões domesticas, escolares ou profissional gerando economia, qualidade e fidelidade de cores que você procura, já estamos prontos para as novas gerações de garrafa de Tinta, Ink Tank, Smart tank e todas as tanques de tinta do mercado. Especificação do Produto: Tinta Para Impressora HP 4515 662 - CZ104AB Cyan 250ml Cores: Cyan Tipo: Corante Marca da Tinta: Toner Vale Linha: Platinum - Evita ressecamentos Conteúdo: 250ml Para utilização no Cartucho: HP 662 - CZ104AB Cyan Impressoras Compatíveis: para a impressora HP Deskjet 1015 para a impressora HP Deskjet 1510 para a impressora HP Deskjet 1518 para a impressora HP Deskjet 2516 para a impressora HP Deskjet 2546 para a impressora HP Deskjet 2646 para a impressora HP Deskjet 3516 para a impressora HP Deskjet 3546 para a impressora HP Deskjet 4645 para a impressora HP Deskjet 1515 para a impressora HP Deskjet 2510 para a impressora HP Deskjet 2540 para a impressora HP Deskjet 2548 para a impressora HP Deskjet 3510 para a impressora HP Deskjet 3540 para a impressora HP Deskjet 4515 para a impressora HP Deskjet 4646 para a impressora HP Deskjet 1016 para a impressora HP Deskjet 1516 para a impressora HP Deskjet 2515 para a impressora HP Deskjet 2545 para a impressora HP Deskjet 2645 para a impressora HP Deskjet 3515 para a impressora HP Deskjet 3545 para a impressora HP Deskjet 4640 para a impressora HP Deskjet 4648 Itens Inclusos: 1 Garrafa de Tinta Cyan Corante com 250ml kite3: Acompanha Kit Acessórios: 1 Snap fill 1 Pares de luvas 1 Seringa 1 Agulhas 1 Clipe de proteção 1 Esponjas de Alta Capacidade 1 Solução de Limpeza 30ml Validade: 2 anos Garantia: 90 dias Observações: Imagem Meramente Ilustrativa. Informações Legais: Marcas e Modelos são citadas apenas para melhor compreensão dos clientes e como referência técnica para utilização correta dos produtos. Decorre de necessidade legal, além de ser previsto em lei que não pode haver impedimento para tal, conforme o Art. 31 do Código de Defesa do Consumidor (Lei n. 8.078/90) e Art. 132, inciso II, da Lei da Propriedade Industrial (n. 9.279/96), que são leis federais e seguem transcritos tais dispositivos: Art. 132, inciso II da LPI (n. 9.279/96): O titular da marca não poderá: (...) II- impedir que fabricantes de acessórios e similares utilizem a marca para indicar a destinação do produto.
magalu;https://www.magazineluiza.com.br/kit-4-tinta-tankfull-para-cartucho-hp-662-122-60-901-impressora-3050-2050-2546-de-100ml-toner-vale/p/fda4fdkbb9/in/ctdt/;Kit 4 Tinta Tankfull Para Cartucho HP 662 122 60 901 Impressora 3050 2050 2546 de 100ml - Toner Vale;74.96;Magazine Luiza;;;Informações do Produto Kit 4 Tinta Tankfull Para Cartucho HP 662 122 60 901 Impressora 3050 2050 2546 de 100ml Especificação do Produto: Kit 4 cores de Tinta Para Cartucho HP 60 122 662 901 Universal Pigmentada e Corante 100mlCores: Cyan Magenta Yellow BlackTipo: Kit CMYKMarca da Tinta: Toner ValeConteúdo: 100mlCartuchos Compatíveis: CC636WB, CC644WL, CH561HB, CH562HB, CC654AB, CC656AB, CZ103AB, CZ104ABItens Inclusos: 1 Frasco de Tinta Black Universal Pigmentada 100ml1 Frasco de Tinta Cyan Universal Corante 100ml1 Frasco de Tinta Yellow Universal Corante 100ml1 Frasco de Tinta Magenta Universal Corante 100mlValidade: 2 anosGarantia: 90 diasInformações Adicionais: Marcas e modelos citados apenas como referência técnica para a correta utilização dos nossos produtos.Imagem Meramente Ilustrativa.
magalu;https://www.magazineluiza.com.br/cartucho-compativel-com-hp-de-tinta-662xl-preto-662-662-xl-2515-2516-3515-35106-black-compativel-jet-tech/p/fghd8ej7ea/in/ctdt/;Cartucho compativel com/hp de tinta 662xl preto 662 662 xl 2515 2516 3515 35106 black compativel - Jet Tech;64.0;Magazine Luiza;4.9;15.0;Informações do Produto Cartucho compativel com/hp de tinta 662xl preto 662 662 xl 2515 2516 3515 35106 black compativel Cartucho de tinta 662xl preto 662 662 xl 2515 2516 3515 35106 black compativelCompatibilidade: 662 662xl 662 xl Impressora Deskjet Ink Advantage 1510 Impressora Deskjet Ink Advantage 1515 Impressora Deskjet Ink Advantage 1516 Impressora Deskjet Ink Advantage 1518 Impressora Deskjet Ink Advantage 2510 Impressora Deskjet Ink Advantage 2515 Impressora Deskjet Ink Advantage 2516 Impressora Deskjet Ink Advantage 2540 Impressora Deskjet Ink Advantage 2545 Impressora Deskjet Ink Advantage 2546 Impressora Deskjet Ink Advantage 2548 Impressora Deskjet Ink Advantage 2645 Impressora Deskjet Ink Advantage 2646 Impressora Deskjet Ink Advantage 3510 Impressora Deskjet Ink Advantage 3515 Impressora Deskjet Ink Advantage 3516 Impressora Deskjet Ink Advantage 3540 Impressora Deskjet Ink Advantage 3545 Impressora Deskjet Ink Advantage 3546 Impressora Deskjet Ink Advantage 4515 Impressora Deskjet Ink Advantage 4640 Impressora Deskjet Ink Advantage 4645 Impressora Deskjet Ink Advantage 4646 Impressora Deskjet Ink Advantage 4648 -modelos compativeis 662 662 xl - Cor: Preto - Tipo de Desempenho: (XL) alto rendimento - Conteúdo da Embalagem: 1 Cartucho de tinta compatível 662xl preto - Volume de tinta: 15ml
magalu;https://www.magazineluiza.com.br/cartucho-compativel-com-hp-662-xl-preto-662-662xl-2515-2516-3515-35106-black-jet-tech/p/kg43jgfh28/in/ctdt/;Cartucho compativel com/hp 662 xl preto 662 662xl 2515 2516 3515 35106 black - Jet Tech;64.0;Magazine Luiza;4.9;15.0;Informações do Produto Cartucho compativel com/hp 662 xl preto 662 662xl 2515 2516 3515 35106 black Cartucho compativel com/hp 662 xl preto 662 662xl 2515 2516 3515 35106 black 1 Cartuchos compativel com/hp 662 Xl Compatível Preto 15 ml Compatibilidade: 662 662xl 662 xl Impressora Deskjet Ink Advantage 1510 Impressora Deskjet Ink Advantage 1515 Impressora Deskjet Ink Advantage 1516 Impressora Deskjet Ink Advantage 1518 Impressora Deskjet Ink Advantage 2510 Impressora Deskjet Ink Advantage 2515 Impressora Deskjet Ink Advantage 2516 Impressora Deskjet Ink Advantage 2540 Impressora Deskjet Ink Advantage 2545 Impressora Deskjet Ink Advantage 2546 Impressora Deskjet Ink Advantage 2548 Impressora Deskjet Ink Advantage 2645 Impressora Deskjet Ink Advantage 2646 Impressora Deskjet Ink Advantage 3510 Impressora Deskjet Ink Advantage 3515 Impressora Deskjet Ink Advantage 3516 Impressora Deskjet Ink Advantage 3540 Impressora Deskjet Ink Advantage 3545 Impressora Deskjet Ink Advantage 3546 Impressora Deskjet Ink Advantage 4515 Impressora Deskjet Ink Advantage 4640 Impressora Deskjet Ink Advantage 4645 Impressora Deskjet Ink Advantage 4646 Impressora Deskjet Ink Advantage 4648 -modelos compativeis 662 662 xl - Cor: Preto - Tipo de Desempenho: (XL) alto rendimento - Conteúdo da Embalagem: 1 Cartucho de tinta compatível 662xl preto - Volume de tinta: 15ml
